# ARMAX Iris Drone Run #19
# Recorded: 2026-05-10 12:03:55.958327
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
0.9,PRE_DROP,0.092827,-0.062529,-0.225115,0.954714,0.241772,0.23305,0
0.91,PRE_DROP,0.102533,-0.060194,-0.222729,0.989006,0.231993,0.242015,0
0.92,PRE_DROP,0.112396,-0.057887,-0.220962,0.94074,0.259882,-0.067878,0
0.93,PRE_DROP,0.12103,-0.055057,-0.223405,0.867782,0.235716,-0.085272,0
0.94,PRE_DROP,0.129767,-0.05318,-0.222891,0.905209,0.144714,0.239724,0
0.95,PRE_DROP,0.138823,-0.051813,-0.221071,0.929689,0.115124,0.25077,0
0.96,PRE_DROP,0.147103,-0.049751,-0.222956,0.752868,0.254576,-0.413027,0
0.97,PRE_DROP,0.153566,-0.04766,-0.225746,0.72663,0.183377,-0.102407,0
0.98,PRE_DROP,0.16197,-0.046316,-0.224535,0.798585,0.091405,0.227038,0
0.99,PRE_DROP,0.169645,-0.04527,-0.223607,0.690732,0.137008,-0.091913,0
1.0,PRE_DROP,0.175397,-0.043595,-0.224935,0.483898,0.191586,-0.15625,0
1.01,PRE_DROP,0.180602,-0.042187,-0.223565,0.541825,0.130941,0.167516,0
1.02,PRE_DROP,0.186254,-0.040963,-0.221823,0.586867,0.112701,0.179945,0
1.03,PRE_DROP,0.191688,-0.039336,-0.222362,0.512153,0.197789,-0.152572,0
1.04,PRE_DROP,0.196861,-0.037426,-0.222605,0.515448,0.165656,0.153988,0
1.05,PRE_DROP,0.201399,-0.035726,-0.221184,0.405568,0.173993,0.131343,0
1.06,PRE_DROP,0.204786,-0.033969,-0.22,0.286823,0.179247,0.107035,0
1.07,PRE_DROP,0.206848,-0.031895,-0.22039,0.141738,0.241653,-0.233576,0
1.08,PRE_DROP,0.208081,-0.029151,-0.22493,0.190327,0.228202,-0.235309,0
1.09,PRE_DROP,0.209787,-0.027326,-0.226888,0.185883,0.184242,-0.215728,0
1.1,PRE_DROP,0.211924,-0.025698,-0.228506,0.24708,0.086906,0.10331,0
1.11,PRE_DROP,0.214965,-0.025243,-0.224396,0.292882,0.06122,0.430786,0
1.12,PRE_DROP,0.217186,-0.024282,-0.221631,0.174958,0.174455,0.083941,0
1.13,PRE_DROP,0.218193,-0.021707,-0.222246,0.022926,0.268725,-0.262916,0
1.14,PRE_DROP,0.218406,-0.019268,-0.224827,0.02025,0.221758,-0.25522,0
1.15,PRE_DROP,0.218512,-0.018018,-0.22634,0.017179,0.195688,-0.250942,0
1.16,PRE_DROP,0.219634,-0.016705,-0.225473,0.14033,0.131639,0.086541,0
1.17,PRE_DROP,0.22139,-0.015424,-0.224526,0.204369,0.124624,0.100648,0
1.18,PRE_DROP,0.222547,-0.013986,-0.225065,0.032567,0.206921,-0.249227,0
1.19,PRE_DROP,0.222239,-0.011695,-0.227038,-0.069353,0.213994,-0.271558,0
1.2,PRE_DROP,0.221606,-0.00997,-0.229437,-0.071261,0.172323,-0.264,0
1.21,PRE_DROP,0.221088,-0.009067,-0.228129,-0.159205,0.089208,0.034607,0
1.22,PRE_DROP,0.218496,-0.008151,-0.228048,-0.390075,0.113176,-0.013603,0
1.23,PRE_DROP,0.212529,-0.006751,-0.228547,-0.665409,0.139259,-0.072018,0
1.24,PRE_DROP,0.204751,-0.005415,-0.228867,-0.859782,0.129981,-0.110262,0
1.25,PRE_DROP,0.196268,-0.004159,-0.230502,-0.796512,0.10591,-0.089657,0
1.26,PRE_DROP,0.189436,-0.003242,-0.23118,-0.705298,0.041157,0.230139,0
1.27,PRE_DROP,0.179905,-0.002427,-0.23138,-1.003276,0.097055,-0.126932,0
1.28,PRE_DROP,0.169965,-0.001564,-0.23204,-1.142125,0.057763,0.148837,0
1.29,PRE_DROP,0.157543,-0.000535,-0.23352,-1.244044,0.104238,-0.173617,0
1.3,PRE_DROP,0.145696,0.000501,-0.23513,-1.139297,0.09938,-0.151036,0
1.31,PRE_DROP,0.13379,0.001541,-0.236651,-1.0351,0.097958,-0.129594,0
1.32,PRE_DROP,0.124774,0.00181,-0.234874,-1.063891,0.018361,0.182242,0
1.33,PRE_DROP,0.113031,0.002107,-0.234537,-1.258707,0.054544,-0.16159,0
1.34,PRE_DROP,0.100751,0.002446,-0.233946,-1.26543,0.087601,-0.156591,0
1.35,PRE_DROP,0.088653,0.003278,-0.235509,-1.166684,0.080963,-0.14697,0
1.36,PRE_DROP,0.077544,0.004042,-0.236856,-1.064567,0.073572,-0.124929,0
1.37,PRE_DROP,0.067362,0.004743,-0.238001,-0.973957,0.066103,-0.104811,0
1.38,PRE_DROP,0.056704,0.005428,-0.238527,-1.01863,0.07842,-0.115139,0
1.39,PRE_DROP,0.04611,0.006213,-0.239753,-1.096649,0.072811,-0.128457,0
1.4,PRE_DROP,0.036528,0.006861,-0.240245,-1.043401,0.087952,-0.120057,0
1.41,PRE_DROP,0.026619,0.007658,-0.241322,-0.949401,0.074363,-0.098259,0
1.42,PRE_DROP,0.017611,0.008393,-0.242202,-0.855889,0.068187,-0.077866,0
1.43,PRE_DROP,0.009726,0.00871,-0.240013,-0.792281,0.047936,0.240169,0
1.44,PRE_DROP,0.001471,0.009524,-0.238637,-0.82286,0.076589,0.229249,0
1.45,PRE_DROP,-0.008226,0.011078,-0.23888,-0.972405,0.217129,-0.430346,0
1.46,PRE_DROP,-0.016763,0.012204,-0.23935,-0.812085,0.07918,-0.067453,0
1.47,PRE_DROP,-0.023196,0.012263,-0.238145,-0.693277,0.014337,-0.023967,0
1.48,PRE_DROP,-0.030067,0.012193,-0.236727,-0.583461,-0.025387,0.300648,0
1.49,PRE_DROP,-0.035697,0.01239,-0.23543,-0.684709,0.062608,-0.035617,0
1.5,PRE_DROP,-0.043968,0.01325,-0.236961,-0.827469,0.115946,-0.376086,0
1.51,PRE_DROP,-0.05036,0.013451,-0.236546,-0.609939,-0.039531,0.299714,0
1.52,PRE_DROP,-0.055929,0.013011,-0.234678,-0.544574,-0.02261,0.010727,0
1.53,PRE_DROP,-0.060854,0.012665,-0.233845,-0.5014,-0.020129,0.030487,0
1.54,PRE_DROP,-0.06639,0.012524,-0.233769,-0.59167,-0.010112,-0.00029,0
1.55,PRE_DROP,-0.073341,0.012494,-0.234774,-0.592133,-0.023592,0.002806,0
1.56,PRE_DROP,-0.078285,0.012239,-0.234662,-0.515856,-0.032693,0.020061,0
1.57,PRE_DROP,-0.083014,0.011912,-0.234375,-0.438168,-0.03364,0.035858,0
1.58,PRE_DROP,-0.087724,0.011753,-0.235554,-0.447244,0.000914,-0.273086,0
1.59,PRE_DROP,-0.091961,0.011168,-0.235059,-0.467698,-0.053184,0.034642,0
1.6,PRE_DROP,-0.096275,0.010484,-0.233467,-0.464217,-0.096314,0.34447,0
1.61,PRE_DROP,-0.101711,0.010086,-0.232919,-0.457789,-0.03355,0.034103,0
1.62,PRE_DROP,-0.104941,0.009304,-0.230834,-0.353763,-0.066077,0.062209,0
1.63,PRE_DROP,-0.108371,0.008836,-0.231487,-0.36299,-0.024211,-0.248185,0
1.64,PRE_DROP,-0.112124,0.008027,-0.232513,-0.337142,-0.107576,0.07344,0
1.65,PRE_DROP,-0.115749,0.006819,-0.231445,-0.332504,-0.166213,0.389825,0
1.66,PRE_DROP,-0.119226,0.006374,-0.232277,-0.378663,0.004383,-0.244531,0
1.67,PRE_DROP,-0.121715,0.006197,-0.23264,-0.08353,-0.097022,0.414274,0
1.68,PRE_DROP,-0.123145,0.00549,-0.232121,-0.145559,-0.084494,0.107415,0
1.69,PRE_DROP,-0.125162,0.004685,-0.231162,-0.246641,-0.077414,0.086447,0
1.7,PRE_DROP,-0.128173,0.003938,-0.230406,-0.343922,-0.073169,0.06692,0
1.71,PRE_DROP,-0.131634,0.003778,-0.23231,-0.288608,0.008012,-0.23873,0
1.72,PRE_DROP,-0.132513,0.003126,-0.230564,0.030105,-0.126587,0.439364,0
1.73,PRE_DROP,-0.13239,0.00226,-0.228913,-0.005306,-0.081888,0.135704,0
1.74,PRE_DROP,-0.133143,0.001409,-0.227562,-0.120871,-0.074541,0.111942,0
1.75,PRE_DROP,-0.134684,0.000771,-0.226646,-0.211171,-0.06875,0.093389,0
1.76,PRE_DROP,-0.1374,0.000626,-0.228876,-0.182635,0.004375,-0.216117,0
1.77,PRE_DROP,-0.137652,0.000215,-0.228303,0.045801,-0.055018,0.135241,0
1.78,PRE_DROP,-0.137087,-0.000177,-0.228334,0.02738,-0.019698,-0.170262,0
1.79,PRE_DROP,-0.136664,-0.000959,-0.226831,-0.007326,-0.074354,0.134431,0
1.8,PRE_DROP,-0.137306,-0.001666,-0.225601,-0.11078,-0.068402,0.113318,0
1.81,PRE_DROP,-0.138675,-0.001976,-0.226749,-0.0996,-0.006028,-0.197543,0
1.82,PRE_DROP,-0.13888,-0.001893,-0.22842,0.037483,0.022303,-0.176491,0
1.83,PRE_DROP,-0.137628,-0.001933,-0.228639,0.09423,0.008472,-0.162901,0
1.84,PRE_DROP,-0.136504,-0.00233,-0.228582,0.107498,-0.071999,0.156035,0
1.85,PRE_DROP,-0.13601,-0.002942,-0.227276,0.012475,-0.065168,0.136154,0
1.86,PRE_DROP,-0.13616,-0.003871,-0.224231,-0.009899,-0.099511,0.439706,0
1.87,PRE_DROP,-0.136879,-0.003558,-0.226154,-0.015848,0.04549,-0.191389,0
