# ARMAX Iris Drone Run #12
# Recorded: 2026-05-10 11:27:31.771660
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
1.0,PRE_DROP,-0.006484,-0.006706,-0.017725,0.170972,-0.040841,0.220238,0
1.01,PRE_DROP,-0.005773,-0.006975,-0.016611,0.01497,-0.024686,0.11756,0
1.02,PRE_DROP,-0.006431,-0.00719,-0.019384,-0.08991,-0.036186,-0.272724,0
1.03,PRE_DROP,-0.006923,-0.007551,-0.020172,-0.024551,-0.006985,-0.266965,0
1.04,PRE_DROP,-0.006363,-0.007416,-0.020801,0.102014,0.018008,0.124709,0
1.05,PRE_DROP,-0.005121,-0.007095,-0.019875,0.081085,0.055059,-0.331983,0
1.06,PRE_DROP,-0.004587,-0.006791,-0.022205,0.035757,0.02031,-0.261885,0
1.07,PRE_DROP,-0.004547,-0.006774,-0.024854,-0.021813,-0.013084,-0.26733,0
1.08,PRE_DROP,-0.004473,-0.00727,-0.023556,0.073423,-0.081633,0.504467,0
1.09,PRE_DROP,-0.003388,-0.008139,-0.017327,0.077169,-0.062385,0.504641,0
1.1,PRE_DROP,-0.003324,-0.008381,-0.01434,-0.072883,-0.003638,0.105941,0
1.11,PRE_DROP,-0.005026,-0.008269,-0.0177,-0.213788,0.021635,-0.6706,0
1.12,PRE_DROP,-0.00552,-0.008405,-0.017229,0.051678,-0.0129,0.12111,0
1.13,PRE_DROP,-0.004145,-0.008333,-0.017885,0.185983,0.035673,-0.243926,0
1.14,PRE_DROP,-0.002372,-0.008117,-0.018371,0.137409,0.012382,0.129302,0
1.15,PRE_DROP,-0.001887,-0.007924,-0.017187,-0.023144,0.025085,0.109549,0
1.16,PRE_DROP,-0.002922,-0.007646,-0.020039,-0.126826,0.012369,-0.280461,0
1.17,PRE_DROP,-0.003099,-0.007944,-0.015745,0.038084,-0.046906,0.499539,0
1.18,PRE_DROP,-0.002859,-0.008218,-0.01451,0.036892,-0.017669,0.119985,0
1.19,PRE_DROP,-0.002981,-0.008309,-0.016582,-0.03978,-0.021538,-0.267326,0
1.2,PRE_DROP,-0.003469,-0.008674,-0.018504,-0.037798,-0.024731,-0.271062,0
1.21,PRE_DROP,-0.003139,-0.008584,-0.021115,0.090062,0.036428,-0.256295,0
1.22,PRE_DROP,-0.001669,-0.008121,-0.021728,0.124553,0.05404,-0.257457,0
1.23,PRE_DROP,-0.000815,-0.007729,-0.020452,0.012363,0.045197,0.111727,0
1.24,PRE_DROP,-0.001496,-0.007241,-0.019431,-0.104941,0.037393,0.098522,0
1.25,PRE_DROP,-0.00167,-0.007151,-0.016429,0.045006,0.01563,0.118458,0
1.26,PRE_DROP,-0.00022,-0.006867,-0.016335,0.196373,0.054041,-0.24777,0
1.27,PRE_DROP,0.001647,-0.006472,-0.017575,0.167217,0.020439,0.136243,0
1.28,PRE_DROP,0.002429,-0.006193,-0.016364,0.005855,0.033525,0.11235,0
1.29,PRE_DROP,0.001842,-0.00587,-0.017963,-0.038858,0.013214,0.112004,0
1.3,PRE_DROP,0.001962,-0.005406,-0.018735,0.116092,0.049198,0.124305,0
1.31,PRE_DROP,0.003916,-0.00481,-0.018607,0.187992,0.06842,-0.248453,0
1.32,PRE_DROP,0.005559,-0.004356,-0.01913,0.124194,0.036893,0.125516,0
1.33,PRE_DROP,0.005917,-0.003923,-0.017983,-0.036482,0.049306,0.105746,0
1.34,PRE_DROP,0.00506,-0.003446,-0.018874,-0.062941,0.038309,0.103282,0
1.35,PRE_DROP,0.005445,-0.002998,-0.017724,0.133946,0.049241,0.126327,0
1.36,PRE_DROP,0.007151,-0.002514,-0.016861,0.132307,0.059844,-0.254435,0
1.37,PRE_DROP,0.008142,-0.002105,-0.019417,0.072079,0.02557,-0.258191,0
1.38,PRE_DROP,0.008541,-0.002034,-0.022029,0.013791,-0.008375,-0.263742,0
1.39,PRE_DROP,0.008365,-0.002299,-0.024696,-0.043416,-0.041258,-0.269155,0
1.4,PRE_DROP,0.009141,-0.003238,-0.019778,0.131925,-0.104203,0.512431,0
1.41,PRE_DROP,0.009951,-0.00388,-0.015225,0.059661,-0.046498,0.5012,0
1.42,PRE_DROP,0.009344,-0.004056,-0.01422,-0.130658,-0.011374,0.098743,0
1.43,PRE_DROP,0.007149,-0.004103,-0.018215,-0.159699,-0.02043,-0.283594,0
1.44,PRE_DROP,0.006894,-0.004455,-0.017516,0.060215,-0.037032,0.122584,0
1.45,PRE_DROP,0.008154,-0.004718,-0.018176,0.117479,-0.026649,-0.249508,0
1.46,PRE_DROP,0.008934,-0.00513,-0.016861,0.004989,-0.034652,0.115725,0
1.47,PRE_DROP,0.008022,-0.005365,-0.017027,-0.169249,-0.013927,-0.286223,0
1.48,PRE_DROP,0.006243,-0.005659,-0.019116,-0.166461,-0.017488,-0.287786,0
1.49,PRE_DROP,0.006124,-0.005903,-0.017917,0.083482,-0.019438,0.124215,0
1.5,PRE_DROP,0.007638,-0.00589,-0.017741,0.190809,0.007706,0.135399,0
1.51,PRE_DROP,0.009096,-0.005728,-0.01954,0.112953,0.005426,-0.252252,0
1.52,PRE_DROP,0.0102,-0.005897,-0.020097,0.129826,-0.024829,0.129328,0
1.53,PRE_DROP,0.012388,-0.006201,-0.017936,0.300294,-0.024367,0.150007,0
1.54,PRE_DROP,0.016369,-0.006302,-0.017531,0.445857,0.016686,-0.217264,0
1.55,PRE_DROP,0.021248,-0.005913,-0.01963,0.482984,0.037598,-0.210862,0
1.56,PRE_DROP,0.025686,-0.005728,-0.021779,0.410731,0.002056,-0.218226,0
1.57,PRE_DROP,0.029886,-0.005985,-0.020775,0.480263,-0.055038,0.551507,0
1.58,PRE_DROP,0.035711,-0.006647,-0.016997,0.596354,-0.049058,0.185448,0
1.59,PRE_DROP,0.041116,-0.00663,-0.015352,0.60578,0.040882,0.181025,0
1.6,PRE_DROP,0.046347,-0.006019,-0.013653,0.444166,0.068523,0.160024,0
1.61,PRE_DROP,0.049927,-0.005338,-0.016006,0.328488,0.052503,-0.231475,0
1.62,PRE_DROP,0.053996,-0.005054,-0.016257,0.505998,0.016097,0.169676,0
1.63,PRE_DROP,0.06047,-0.004606,-0.016637,0.637827,0.073108,-0.196572,0
1.64,PRE_DROP,0.065943,-0.004165,-0.01647,0.564186,0.04219,0.174029,0
1.65,PRE_DROP,0.07064,-0.003679,-0.014847,0.393665,0.054483,0.152871,0
