# ARMAX Iris Drone Run #1
# Recorded: 2026-05-09 12:39:03.611366
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
1.42,PRE_DROP,5e-05,0.003047,-0.006117,0.007631,-0.018008,0.382609,0
1.43,PRE_DROP,0.000603,0.00314,-0.002109,0.094818,0.031467,0.400973,0
1.44,PRE_DROP,0.001743,0.00351,-0.003446,0.136116,0.024911,-0.398683,0
1.45,PRE_DROP,0.003088,0.003777,-0.008248,0.099542,0.045693,-0.400627,0
1.46,PRE_DROP,0.003379,0.004393,-0.008514,-0.039429,0.058471,0.389424,0
1.47,PRE_DROP,0.002735,0.004779,-0.009061,-0.044015,0.023524,-0.399977,0
1.48,PRE_DROP,0.003151,0.004923,-0.009396,0.1243,0.013919,-0.0008,0
1.49,PRE_DROP,0.004682,0.005062,-0.009404,0.151344,0.013885,-0.000837,0
1.5,PRE_DROP,0.006125,0.005167,-0.007739,0.118194,-0.002027,0.398737,0
1.51,PRE_DROP,0.006772,0.004941,-0.005413,0.049641,-0.036102,-0.004338,0
1.52,PRE_DROP,0.007312,0.004549,-0.005412,0.047897,-0.035831,-3e-06,0
1.53,PRE_DROP,0.007789,0.004197,-0.005413,0.04743,-0.034784,-1.5e-05,0
1.54,PRE_DROP,0.008251,0.003847,-0.005413,0.045493,-0.034848,-2.7e-05,0
1.55,PRE_DROP,0.008701,0.003503,-0.005413,0.044197,-0.034473,-3.8e-05,0
1.56,PRE_DROP,0.009137,0.003161,-0.005414,0.043504,-0.033674,-4.9e-05,0
1.57,PRE_DROP,0.009561,0.002823,-0.005414,0.04147,-0.033938,-5.9e-05,0
1.58,PRE_DROP,0.009974,0.00249,-0.005415,0.040907,-0.033078,-6.9e-05,0
1.59,PRE_DROP,0.010374,0.002158,-0.005416,0.039612,-0.032829,-8e-05,0
1.6,PRE_DROP,0.010763,0.001832,-0.005417,0.038091,-0.0328,-8.8e-05,0
1.61,PRE_DROP,0.011142,0.001508,-0.005418,0.037706,-0.031874,-9.8e-05,0
1.62,PRE_DROP,0.011508,0.001188,-0.005419,0.036009,-0.032053,-0.000107,0
1.63,PRE_DROP,0.011866,0.000872,-0.00542,0.035217,-0.031505,-0.000116,0
1.64,PRE_DROP,0.012212,0.000558,-0.005421,0.03447,-0.030951,-0.000125,0
1.65,PRE_DROP,0.012487,0.000216,-0.003749,0.002751,-0.046952,0.399495,0
1.66,PRE_DROP,0.011993,-0.000455,-0.003088,-0.090553,-0.063664,-0.39795,0
1.67,PRE_DROP,0.011181,-0.001114,-0.007891,-0.042375,-0.085116,-0.400686,0
1.68,PRE_DROP,0.011225,-0.002198,-0.01023,0.023396,-0.118555,-0.001969,0
1.69,PRE_DROP,0.011457,-0.003371,-0.010241,0.023005,-0.115579,-0.001116,0
1.7,PRE_DROP,0.011471,-0.004642,-0.007377,-0.036325,-0.147255,0.399619,0
1.71,PRE_DROP,0.010951,-0.006173,-0.006184,-0.042644,-0.147155,0.389831,0
1.72,PRE_DROP,0.010685,-0.007185,-0.005854,-0.025748,-0.055871,-0.000119,0
1.73,PRE_DROP,0.010298,-0.007338,-0.007057,-0.050388,-0.002619,-0.001218,0
1.74,PRE_DROP,0.009796,-0.007364,-0.007061,-0.049974,-0.002616,-0.000337,0
1.75,PRE_DROP,0.009311,-0.00739,-0.007064,-0.047768,-0.00257,-0.000324,0
1.76,PRE_DROP,0.008883,-0.007413,-0.007067,-0.047188,-0.002561,-0.000314,0
1.77,PRE_DROP,0.008378,-0.007441,-0.00707,-0.045746,-0.002532,-0.000301,0
1.78,PRE_DROP,0.007932,-0.007466,-0.007073,-0.043589,-0.00249,-0.00029,0
1.79,PRE_DROP,0.007497,-0.007491,-0.007076,-0.043117,-0.002476,-0.000279,0
1.8,PRE_DROP,0.007077,-0.007515,-0.007079,-0.041597,-0.002447,-0.000268,0
1.81,PRE_DROP,0.006667,-0.00754,-0.007081,-0.040115,-0.002419,-0.000259,0
1.82,PRE_DROP,0.006269,-0.007564,-0.007084,-0.039686,-0.002398,-0.000248,0
1.83,PRE_DROP,0.005883,-0.007587,-0.007086,-0.037833,-0.00237,-0.000239,0
1.84,PRE_DROP,0.005507,-0.007611,-0.007089,-0.037131,-0.002344,-0.00023,0
1.85,PRE_DROP,0.005142,-0.007634,-0.007091,-0.036223,-0.002318,-0.00022,0
1.86,PRE_DROP,0.004788,-0.007657,-0.007093,-0.03464,-0.002298,-0.000211,0
1.87,PRE_DROP,0.004431,-0.007686,-0.006224,-0.045927,-0.008138,0.382581,0
1.88,PRE_DROP,0.003735,-0.008117,-0.006766,-0.04958,-0.072631,-0.39924,0
1.89,PRE_DROP,0.003697,-0.00907,-0.009969,0.005871,-0.099973,-0.391534,0
1.9,PRE_DROP,0.003336,-0.009756,-0.012312,-0.053735,-0.033015,-0.002184,0
1.91,PRE_DROP,0.003125,-0.009733,-0.007776,0.007802,0.019937,0.782366,0
1.92,PRE_DROP,0.002833,-0.00972,-0.003444,-0.071797,-0.020705,0.400717,0
1.93,PRE_DROP,0.00188,-0.010124,-0.003981,-0.075384,-0.055199,-0.398604,0
1.94,PRE_DROP,0.001602,-0.010913,-0.006308,-0.008247,-0.089263,-0.000825,0
1.95,PRE_DROP,0.00152,-0.011793,-0.006308,-0.008224,-0.086755,3.5e-05,0
1.96,PRE_DROP,0.001448,-0.012578,-0.006307,-0.007785,-0.087596,3.7e-05,0
1.97,PRE_DROP,0.001363,-0.013525,-0.006307,-0.007659,-0.085715,3.9e-05,0
1.98,PRE_DROP,0.001287,-0.014378,-0.006307,-0.007522,-0.084205,4.1e-05,0
1.99,PRE_DROP,0.001226,-0.015215,-0.007176,0.004263,-0.07871,-0.390193,0
2.0,PRE_DROP,0.00173,-0.015684,-0.009513,0.069386,-0.011561,-0.001534,0
2.01,PRE_DROP,0.002194,-0.015363,-0.006644,0.007725,0.057184,0.400052,0
2.02,PRE_DROP,0.001473,-0.01474,-0.004642,-0.130522,0.050191,0.399551,0
2.03,PRE_DROP,0.000381,-0.014512,-0.007117,-0.057125,0.005517,-0.010152,0
2.04,PRE_DROP,0.000817,-0.014452,-0.006245,0.114744,0.011336,0.390128,0
2.05,PRE_DROP,0.00206,-0.014221,-0.007587,0.10119,0.03589,-0.399498,0
2.06,PRE_DROP,0.002508,-0.013621,-0.009922,-0.019438,0.069189,-0.001666,0
2.07,PRE_DROP,0.001502,-0.01304,-0.007054,-0.145961,0.038474,0.399953,0
2.08,PRE_DROP,0.000137,-0.012674,-0.005525,-0.077022,0.043006,0.001094,0
2.09,PRE_DROP,0.000393,-0.012241,-0.005523,0.107843,0.04307,0.000226,0
2.1,PRE_DROP,0.001861,-0.011707,-0.006392,0.127321,0.068278,-0.399137,0
2.11,PRE_DROP,0.00228,-0.010942,-0.006721,-0.041,0.075818,-8.4e-05,0
2.12,PRE_DROP,0.000993,-0.010246,-0.006722,-0.161981,0.044681,-5.8e-05,0
2.13,PRE_DROP,6.6e-05,-0.009983,-0.006722,-0.009834,0.02536,-3e-05,0
2.14,PRE_DROP,0.000919,-0.009697,-0.008396,0.145444,0.040923,-0.399531,0
2.15,PRE_DROP,0.002454,-0.00917,-0.007055,0.126498,0.065786,0.399117,0
2.16,PRE_DROP,0.003274,-0.008585,-0.008732,0.064116,0.0486,-0.001399,0
2.17,PRE_DROP,0.003896,-0.008098,-0.008737,0.061046,0.048707,-0.000554,0
2.18,PRE_DROP,0.004503,-0.007617,-0.008743,0.059725,0.047955,-0.000569,0
2.19,PRE_DROP,0.005091,-0.00714,-0.008748,0.058561,0.047167,-0.000584,0
2.2,PRE_DROP,0.005662,-0.006668,-0.008754,0.055702,0.047299,-0.000597,0
2.21,PRE_DROP,0.006218,-0.006202,-0.00876,0.055298,0.046147,-0.000611,0
